"ID","gene","pathway"
"1161","LOC_Os01g45760","IAA biosynthesis I"
"1162","LOC_Os07g46910","methionine degradation III"
"1163","LOC_Os07g46910","tetrapyrrole biosynthesis I"
"1164","LOC_Os07g46910","phenylalanine degradation III"
"1165","LOC_Os07g46910","enterobactin biosynthesis"
"1166","LOC_Os07g46910","ethanol fermentation to acetate"
"1167","LOC_Os07g46910","mixed acid fermentation"
"1168","LOC_Os07g46910","oxidative ethanol degradation I"
"1169","LOC_Os07g46910","sucrose degradation to ethanol and lactate (anaerobic)"
"1170","LOC_Os06g30310","gluconeogenesis"
"1171","LOC_Os06g30310","reductive TCA cycle I"
"1172","LOC_Os06g30310","glycolysis I"
"1173","LOC_Os01g09000","tRNA charging pathway"
"1174","LOC_Os01g09000","tetrapyrrole biosynthesis I"
"1175","LOC_Os01g09000","tRNA charging pathway"
"1176","LOC_Os12g37960","lysine biosynthesis I"
"1177","LOC_Os12g37960","lysine biosynthesis VI"
"1178","LOC_Os12g37960","lysine biosynthesis II"
"1179","LOC_Os06g44620","flavonoid biosynthesis"
"1180","LOC_Os06g44620","phenylpropanoid biosynthesis"
"1181","LOC_Os09g39570","starch degradation"
"1182","LOC_Os07g28160","sterol biosynthesis"
"1183","LOC_Os09g15050","<i>ent</i>-kaurene biosynthesis"
"1184","LOC_Os11g43980","betanidin degradation"
"1185","LOC_Os03g04770","starch degradation"
"1186","LOC_Os04g10010","methionine degradation III"
"1187","LOC_Os04g10010","enterobactin biosynthesis"
"1188","LOC_Os04g10010","ethanol fermentation to acetate"
"1189","LOC_Os04g10010","mixed acid fermentation"
"1190","LOC_Os04g10010","oxidative ethanol degradation I"
"1191","LOC_Os04g10010","sucrose degradation to ethanol and lactate (anaerobic)"
"1192","LOC_Os04g10010","momilactone biosynthesis"
"1193","LOC_Os04g10010","phenylalanine degradation III"
"1194","LOC_Os11g43360","enterobactin biosynthesis"
"1195","LOC_Os11g43360","phenylalanine degradation III"
"1196","LOC_Os11g43360","ethanol fermentation to acetate"
"1197","LOC_Os11g43360","mixed acid fermentation"
"1198","LOC_Os11g43360","oxidative ethanol degradation I"
"1199","LOC_Os11g43360","sucrose degradation to ethanol and lactate (anaerobic)"
"1200","LOC_Os11g43360","methionine degradation III"
"1201","LOC_Os09g20820","gluconeogenesis"
"1202","LOC_Os09g20820","glycolysis IV (plant cytosol)"
"1203","LOC_Os09g20820","sucrose degradation to ethanol and lactate (anaerobic)"
"1204","LOC_Os09g20820","glycolysis I"
"1205","LOC_Os03g25340","betanidin degradation"
"1206","LOC_Os07g46360","methylglyoxal degradation I"
"1207","LOC_Os03g36560","betanidin degradation"
"1208","LOC_Os10g13550","gluconeogenesis"
"1209","LOC_Os10g13550","glycolysis IV (plant cytosol)"
"1210","LOC_Os10g13550","sucrose degradation to ethanol and lactate (anaerobic)"
"1211","LOC_Os10g13550","glycolysis I"
"1212","LOC_Os02g58500","phospholipases"
"1213","LOC_Os02g58500","jasmonic acid biosynthesis"
"1214","LOC_Os08g16570","pantothenate biosynthesis II"
"1215","LOC_Os08g16570","pantothenate biosynthesis I"
"1216","LOC_Os03g58710","flavin biosynthesis"
"1217","LOC_Os03g58710","flavin biosynthesis"
"1218","LOC_Os10g31780","phenylalanine degradation III"
"1219","LOC_Os10g31780","methionine degradation III"
"1220","LOC_Os10g31780","enterobactin biosynthesis"
"1221","LOC_Os10g31780","ethanol fermentation to acetate"
"1222","LOC_Os10g31780","mixed acid fermentation"
"1223","LOC_Os10g31780","oxidative ethanol degradation I"
"1224","LOC_Os10g31780","sucrose degradation to ethanol and lactate (anaerobic)"
"1225","LOC_Os08g15030","arginine biosynthesis IV"
"1226","LOC_Os08g15030","citrulline degradation"
"1227","LOC_Os08g15030","urea cycle"
"1228","LOC_Os08g15030","arginine biosynthesis II (acetyl cycle)"
"1229","LOC_Os08g15030","proline biosynthesis V (from arginine)"
"1230","LOC_Os08g15030","arginine biosynthesis I"
"1231","LOC_Os08g15030","citrulline biosynthesis"
"1232","LOC_Os08g15030","de novo biosynthesis of pyrimidine ribonucleotides"
"1233","LOC_Os08g15030","canavanine biosynthesis"
"1234","LOC_Os01g02050","mixed acid fermentation"
"1235","LOC_Os01g02050","gluconeogenesis"
"1236","LOC_Os01g02050","reductive TCA cycle I"
"1237","LOC_Os04g54800","chorismate biosynthesis"
"1238","LOC_Os07g44600","betanidin degradation"
"1239","LOC_Os02g33500","tRNA charging pathway"
"1240","LOC_Os05g38350","phospholipid biosynthesis I"
"1241","LOC_Os06g29180","respiration (anaerobic)-- electron donors reaction list"
"1242","LOC_Os07g47290","xylose degradation"
"1243","LOC_Os04g58690","salvage pathways of purine nucleosides"
"1244","LOC_Os04g58690","salvage pathways of adenine hypoxanthine and their nucleosides"
"1245","LOC_Os02g54030","homogalacturonan degradation"
"1246","LOC_Os01g44960","homocysteine biosynthesis"
"1247","LOC_Os03g52170","methylerythritol phosphate pathway"
"1248","LOC_Os03g52170","methylerythritol phosphate pathway"
"1249","LOC_Os01g49024","phospholipid biosynthesis II"
"1250","LOC_Os01g49024","phospholipid biosynthesis I"
"1251","LOC_Os09g17680","NAD/NADH phosphorylation and dephosphorylation"
"1252","LOC_Os12g41390","methionine biosynthesis II"
"1253","LOC_Os12g41390","methionine biosynthesis II"
"1254","LOC_Os12g41390","S-methylmethionine cycle"
"1255","LOC_Os01g56380","IAA biosynthesis I"
"1256","LOC_Os01g56380","hydroxycinnamic acid serotonin amides biosynthesis"
"1257","LOC_Os01g56380","secologanin and strictosidine biosynthesis"
"1258","LOC_Os07g34710","betanidin degradation"
"1259","LOC_Os05g37600","phospholipid biosynthesis I"
"1260","LOC_Os01g65410","photorespiration"
"1261","LOC_Os01g65410","folate transformations"
"1262","LOC_Os01g65410","folate polyglutamylation I"
"1263","LOC_Os01g65410","glycine biosynthesis I"
"1264","LOC_Os01g65410","formylTHF biosynthesis II"
"1265","LOC_Os07g44460","betanidin degradation"
"1266","LOC_Os06g33100","betanidin degradation"
"1267","LOC_Os12g01480","cardiolipin biosynthesis"
"1268","LOC_Os12g01480","phospholipid biosynthesis II"
"1269","LOC_Os12g01480","phospholipid biosynthesis I"
"1270","LOC_Os01g39960","respiration (anaerobic)-- electron donors reaction list"
"1271","LOC_Os01g39960","aerobic respiration -- electron donors reaction list"
"1272","LOC_Os01g39960","glycerol degradation IV"
"1273","LOC_Os02g42790","enterobactin biosynthesis"
"1274","LOC_Os10g26570","glycolysis IV (plant cytosol)"
"1275","LOC_Os10g26570","sucrose degradation to ethanol and lactate (anaerobic)"
"1276","LOC_Os10g26570","glycolysis I"
"1277","LOC_Os09g38759","tetrahydrofolate biosynthesis II"
"1278","LOC_Os09g38759","tetrahydrofolate biosynthesis I"
"1279","LOC_Os02g38920","gluconeogenesis"
"1280","LOC_Os02g38920","glycolysis IV (plant cytosol)"
"1281","LOC_Os02g38920","sucrose degradation to ethanol and lactate (anaerobic)"
"1282","LOC_Os02g38920","glycolysis I"
"1283","LOC_Os02g38920","lysine biosynthesis I"
"1284","LOC_Os02g38920","lysine biosynthesis VI"
"1285","LOC_Os02g38920","lysine biosynthesis II"
"1286","LOC_Os02g32490","oxidative ethanol degradation III"
"1287","LOC_Os02g32490","glutamate degradation VII (to butyrate)"
"1288","LOC_Os02g32490","oxidative ethanol degradation I"
"1289","LOC_Os02g14430","betanidin degradation"
"1290","LOC_Os03g52840","photorespiration"
"1291","LOC_Os03g52840","folate transformations"
"1292","LOC_Os03g52840","folate polyglutamylation I"
"1293","LOC_Os03g52840","glycine biosynthesis I"
"1294","LOC_Os03g52840","formylTHF biosynthesis II"
"1295","LOC_Os01g52250","starch biosynthesis"
"1296","LOC_Os07g35970","secologanin and strictosidine biosynthesis"
"1297","LOC_Os07g14340","homogalacturonan degradation"
"1298","LOC_Os01g21070","cellulose biosynthesis"
"1299","LOC_Os01g41450","IAA conjugate biosynthesis I"
"1300","LOC_Os01g41450","IAA conjugate biosynthesis II"
"1301","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1302","LOC_Os01g41450","cytokinins-<i>O</i>-glucoside biosynthesis"
"1303","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1304","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1305","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1306","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1307","LOC_Os01g41450","cytokinins-<i>O</i>-glucoside biosynthesis"
"1308","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1309","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1310","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1311","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1312","LOC_Os01g41450","cytokinins-<i>O</i>-glucoside biosynthesis"
"1313","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1314","LOC_Os01g41450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1315","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1316","LOC_Os01g41450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1317","LOC_Os01g41450","cytokinins-<i>O</i>-glucoside biosynthesis"
"1318","LOC_Os04g43760","phenylpropanoid biosynthesis initial reactions"
"1319","LOC_Os04g43760","suberin biosynthesis"
"1320","LOC_Os04g43760","salicylate biosynthesis"
"1321","LOC_Os02g57990","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"1322","LOC_Os02g57990","galactose degradation II"
"1323","LOC_Os02g57990","UDP-glucose conversion"
"1324","LOC_Os02g57990","dTDP-L-rhamnose biosynthesis I"
"1325","LOC_Os02g57990","brassinosteroid biosynthesis II"
"1326","LOC_Os02g57990","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"1327","LOC_Os06g11500","chlorophyllide <i>a</i> biosynthesis"
"1328","LOC_Os06g48620","tryptophan biosynthesis"
"1329","LOC_Os10g30290","triacylglycerol degradation"
"1330","LOC_Os08g09210","purine nucleotides <i>de novo</i> biosynthesis II"
"1331","LOC_Os08g09210","purine nucleotides <i>de novo</i> biosynthesis I"
"1332","LOC_Os11g45400","phospholipid biosynthesis I"
"1333","LOC_Os01g63270","starch degradation"
"1334","LOC_Os02g43710","isoleucine degradation I"
"1335","LOC_Os02g43710","valine degradation I"
"1336","LOC_Os02g43710","fatty acid &beta;-oxidation I"
"1337","LOC_Os02g43710","fatty acid &beta;-oxidation II (plant saturated)"
"1338","LOC_Os02g43710","fatty acid &beta;-oxidation IV (plant unsaturated even number)"
"1339","LOC_Os02g43710","acetyl CoA fermentation to butyrate"
"1340","LOC_Os02g43710","ethanol fermentation to acetate"
"1341","LOC_Os02g43710","glutaryl-CoA degradation"
"1342","LOC_Os12g34524","betanidin degradation"
"1343","LOC_Os03g11760","homogalacturonan degradation"
"1344","LOC_Os03g04960","tRNA charging pathway"
"1345","LOC_Os05g09150","phospholipases"
"1346","LOC_Os05g09150","jasmonic acid biosynthesis"
"1347","LOC_Os07g09890","starch degradation"
"1348","LOC_Os07g09890","sucrose degradation III"
"1349","LOC_Os12g02230","UDP-glucose conversion"
"1350","LOC_Os11g19770","canavanine biosynthesis"
"1351","LOC_Os11g19770","arginine biosynthesis IV"
"1352","LOC_Os11g19770","urea cycle"
"1353","LOC_Os11g19770","citrulline-nitric oxide cycle"
"1354","LOC_Os11g19770","arginine biosynthesis II (acetyl cycle)"
"1355","LOC_Os11g19770","arginine biosynthesis I"
"1356","LOC_Os12g41956","galactosylcyclitol biosynthesis"
"1357","LOC_Os12g41956","galactosylcyclitol biosynthesis"
"1358","LOC_Os01g34560","epicuticular wax biosynthesis"
"1359","LOC_Os01g34560","fatty acid biosynthesis - initial steps"
"1360","LOC_Os01g34560","fatty acid elongation -- saturated"
"1361","LOC_Os11g03470","homoserine biosynthesis"
"1362","LOC_Os12g33930","aerobic respiration -- electron donor III"
"1363","LOC_Os12g33930","aerobic respiration -- electron donor II"
"1364","LOC_Os03g28090","homogalacturonan degradation"
"1365","LOC_Os01g52180","triacylglycerol degradation"
"1366","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1367","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1368","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1369","LOC_Os01g08110","cytokinins-<i>O</i>-glucoside biosynthesis"
"1370","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1371","LOC_Os01g08110","cytokinins-<i>O</i>-glucoside biosynthesis"
"1372","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1373","LOC_Os01g08110","cytokinins-<i>O</i>-glucoside biosynthesis"
"1374","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1375","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1376","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1377","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1378","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1379","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1380","LOC_Os01g08110","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1381","LOC_Os01g08110","cytokinins-<i>O</i>-glucoside biosynthesis"
"1382","LOC_Os01g08110","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1383","LOC_Os07g46460","glutamate biosynthesis V"
"1384","LOC_Os07g46460","ammonia assimilation cycle II"
"1385","LOC_Os01g47080","mixed acid fermentation"
"1386","LOC_Os01g47080","glycolysis IV (plant cytosol)"
"1387","LOC_Os01g47080","sucrose degradation to ethanol and lactate (anaerobic)"
"1388","LOC_Os01g47080","glycolysis I"
"1389","LOC_Os01g52400","lipid-A-precursor biosynthesis"
"1390","LOC_Os04g40990","TCA cycle variation I"
"1391","LOC_Os11g18340","sterol biosynthesis"
"1392","LOC_Os09g11290","IAA conjugate biosynthesis I"
"1393","LOC_Os09g11290","IAA conjugate biosynthesis II"
"1394","LOC_Os08g45180","ribose degradation"
"1395","LOC_Os05g25310","acyl-CoA synthetase pathway"
"1396","LOC_Os05g25310","fatty acid &beta;-oxidation I"
"1397","LOC_Os05g25310","fatty acid &beta;-oxidation II (plant saturated)"
"1398","LOC_Os07g43390","starch degradation"
"1399","LOC_Os12g02060","betanidin degradation"
"1400","LOC_Os03g02410","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"1401","LOC_Os03g02410","galactose degradation II"
"1402","LOC_Os08g36480","nitrate reduction II (assimilatory)"
"1403","LOC_Os01g70490","aerobic respiration -- electron donor III"
"1404","LOC_Os01g70490","aerobic respiration -- electron donor II"
"1405","LOC_Os01g70490","respiration (anaerobic)-- electron donors reaction list"
"1406","LOC_Os01g70490","aerobic respiration -- electron donors reaction list"
"1407","LOC_Os01g70490","NAD/NADH phosphorylation and dephosphorylation"
"1408","LOC_Os09g31190","tetrapyrrole biosynthesis I"
"1409","LOC_Os02g35170","phenylalanine degradation III"
"1410","LOC_Os02g35170","enterobactin biosynthesis"
"1411","LOC_Os02g35170","methionine degradation III"
"1412","LOC_Os02g35170","ethanol fermentation to acetate"
"1413","LOC_Os02g35170","mixed acid fermentation"
"1414","LOC_Os02g35170","oxidative ethanol degradation I"
"1415","LOC_Os02g35170","sucrose degradation to ethanol and lactate (anaerobic)"
"1416","LOC_Os01g53460","cytokinins-<i>O</i>-glucoside biosynthesis"
"1417","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1418","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1419","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1420","LOC_Os01g53460","cytokinins-<i>O</i>-glucoside biosynthesis"
"1421","LOC_Os01g53460","cytokinins-<i>O</i>-glucoside biosynthesis"
"1422","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1423","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1424","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1425","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1426","LOC_Os01g53460","cytokinins-<i>O</i>-glucoside biosynthesis"
"1427","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1428","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1429","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1430","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1431","LOC_Os01g53460","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1432","LOC_Os01g53460","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1433","LOC_Os07g36630","cellulose biosynthesis"
"1434","LOC_Os05g49460","de novo biosynthesis of pyrimidine ribonucleotides"
"1435","LOC_Os12g18560","homogalacturonan degradation"
"1436","LOC_Os06g14540","cellulose biosynthesis"
"1437","LOC_Os03g04140","cysteine biosynthesis I"
"1438","LOC_Os07g47990","betanidin degradation"
"1439","LOC_Os05g04660","acyl-CoA thioesterase pathway"
"1440","LOC_Os01g39250","chlorophyllide <i>a</i> biosynthesis"
"1441","LOC_Os01g19020","betanidin degradation"
"1442","LOC_Os02g03690","starch degradation"
"1443","LOC_Os09g29690","&beta;-alanine betaine biosynthesis"
"1444","LOC_Os09g29690","&beta;-alanine betaine biosynthesis"
"1445","LOC_Os09g29690","&beta;-alanine betaine biosynthesis"
"1446","LOC_Os05g45960","4-hydroxyproline degradation I"
"1447","LOC_Os05g45960","proline degradation II"
"1448","LOC_Os05g45960","ethylene glycol degradation"
"1449","LOC_Os05g45960","arginine degradation I (arginase pathway)"
"1450","LOC_Os05g45960","proline degradation I"
"1451","LOC_Os05g45960","arginine degradation II"
"1452","LOC_Os12g16200","glutathione biosynthesis"
"1453","LOC_Os12g04440","leucine biosynthesis"
"1454","LOC_Os02g04530","tetrapyrrole biosynthesis I"
"1455","LOC_Os01g51920","phospholipid biosynthesis II"
"1456","LOC_OsP1g00940","aerobic respiration -- electron donor III"
"1457","LOC_OsP1g00940","aerobic respiration -- electron donor II"
"1458","LOC_Os11g43200","enterobactin biosynthesis"
"1459","LOC_Os11g43200","methionine degradation III"
"1460","LOC_Os11g43200","phenylalanine degradation III"
"1461","LOC_Os11g43200","ethanol fermentation to acetate"
"1462","LOC_Os11g43200","mixed acid fermentation"
"1463","LOC_Os11g43200","oxidative ethanol degradation I"
"1464","LOC_Os11g43200","sucrose degradation to ethanol and lactate (anaerobic)"
"1465","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1466","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1467","LOC_Os01g64910","cytokinins-<i>O</i>-glucoside biosynthesis"
"1468","LOC_Os01g64910","cytokinins-<i>O</i>-glucoside biosynthesis"
"1469","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1470","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1471","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1472","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1473","LOC_Os01g64910","cytokinins-<i>O</i>-glucoside biosynthesis"
"1474","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1475","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1476","LOC_Os01g64910","cytokinins-<i>O</i>-glucoside biosynthesis"
"1477","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1478","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1479","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1480","LOC_Os01g64910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"1481","LOC_Os01g64910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"1482","LOC_Os02g51810","arginine degradation X (arginine monooxygenase pathway)"
"1483","LOC_Os02g51810","aldoxime degradation"
"1484","LOC_Os02g51810","acrylonitrile degradation"
"1485","LOC_Os02g51810","IAA biosynthesis VI (via indole-3-acetamide)"
"1486","LOC_Os03g11120","tRNA charging pathway"
"1487","LOC_Os03g11120","tRNA charging pathway"
"1488","LOC_Os03g11120","tRNA charging pathway"
"1489","LOC_Os07g46310","chlorophyllide <i>a</i> biosynthesis"
